-1.6667e-05,1.5859e-05,1.0388e-05,2.8495e-05,7.9996e-05,-8.2832e-06,-0.00012078,0.00021234,-6.0276e-05,1.6783e-05,-9.6689e-05,-0.00013804,-1.6453e-05,2.034e-06,1.663e-05
-2.5561e-05,9.0051e-05,-7.3928e-06,-5.9871e-05,-3.4384e-06,0.00010047,0.00027628,0.00021384,4.6494e-05,-0.00010099,-2.9544e-05,8.8012e-05,3.9432e-05,0.00014904,-1.233e-05
6.8627e-06,-1.8744e-05,-6.2585e-06,-6.2442e-05,-1.6062e-05,-3.9442e-05,-8.7879e-05,6.581e-05,-1.0328e-05,-1.55e-05,-8.7775e-05,-0.00012248,9.5304e-05,-0.00012081,7.4203e-05
2.6682e-05,3.377e-06,-3.7067e-07,-7.2327e-05,-3.5482e-05,8.5965e-05,-0.00013208,1.3498e-05,-2.9895e-05,0.00019716,0.00014002,1.8969e-05,5.7863e-05,3.9928e-05,3.4795e-05
-7.0471e-05,-7.9123e-05,-4.988e-05,-0.00012658,1.2805e-05,-5.9661e-05,-0.00013882,1.2151e-05,-7.9121e-05,-0.0002387,0.00035381,0.00066533,-7.2164e-05,-8.0135e-05,-6.8049e-05
-7.9693e-06,9.4622e-07,5.2266e-06,-2.3115e-05,-5.4514e-05,2.8539e-05,-2.238e-05,2.1667e-05,0.00012933,6.701e-05,-0.00021924,-0.00027935,7.1265e-06,3.4209e-05,7.0229e-05
-5.374e-06,-3.307e-05,-9.5926e-07,6.132e-05,-3.5083e-06,-3.368e-05,0.00027173,-0.00015999,0.00031332,-1.2818e-05,-0.00049546,-0.0007789,-2.9938e-05,3.3136e-05,2.0334e-05
-1.7119e-05,5.2247e-06,1.6207e-05,-7.1153e-07,3.5744e-06,3.6471e-06,-4.8319e-05,0.00011117,8.1697e-05,3.1744e-05,-0.00011525,9.0376e-06,-1.9692e-05,-2.5457e-05,3.78e-05
-3.1759e-05,2.3115e-05,-3.2689e-06,0.00010377,1.1951e-05,-6.3486e-05,0.00012307,-6.2397e-05,-2.206e-05,0.00033228,0.00056753,0.00038117,0.00015248,8.5801e-05,3.2645e-05
-4.1879e-06,-6.557e-05,-3.5204e-05,3.3152e-05,-0.00010642,-8.069e-06,-0.00036366,-0.00010429,-1.8722e-05,-4.0188e-05,-0.00011899,3.8771e-05,-7.0959e-05,-3.6638e-05,9.9576e-06
-1.4327e-05,3.13e-05,4.1319e-05,-6.7551e-05,5.0491e-05,8.0792e-05,-0.00011547,0.00029761,8.4252e-05,-0.00013742,-0.00018505,6.0812e-05,-4.1945e-05,-4.2055e-05,1.8726e-05
-1.0846e-05,5.4209e-05,2.0184e-05,2.3605e-05,2.4657e-05,9.8725e-05,1.0769e-05,-6.7815e-05,2.6012e-06,3.7816e-05,-8.0817e-06,-0.00010201,0.00020557,5.1379e-05,-1.1144e-06
4.0238e-06,1.6056e-06,2.5064e-05,3.0373e-05,-3.2345e-05,2.7847e-05,0.00017413,-2.453e-05,6.3502e-05,6.9803e-06,0.00013842,-2.0884e-05,2.7535e-05,7.8771e-05,-0.00010726
6.3905e-06,-3.0412e-05,7.5255e-05,-0.00012976,9.5204e-05,9.1313e-05,4.2902e-05,0.00010229,6.181e-05,-4.2469e-05,8.9258e-05,-0.00012061,2.3199e-05,-4.5849e-05,0.00025506
5.6904e-07,-4.7782e-05,3.9412e-05,3.8681e-05,-1.3179e-05,4.2096e-06,6.3954e-05,-3.2462e-05,4.7854e-05,-2.6821e-05,-1.1033e-05,6.1886e-05,-2.0176e-05,-0.00010485,-2.8511e-05
1.0649e-05,1.4511e-05,1.0232e-05,1.1196e-05,-1.8509e-05,-3.5623e-05,-0.00010958,-5.9205e-05,7.7295e-05,-2.5217e-05,7.5962e-05,5.3613e-05,6.1553e-05,-1.2789e-05,1.9992e-05
-1.0796e-05,0.00010286,-9.6574e-05,2.2382e-05,0.00010488,-5.7422e-05,-1.2802e-05,6.0778e-05,-3.0737e-05,-0.00018188,2.1401e-05,-0.00022626,-2.002e-05,0.00014509,-5.1293e-05
7.2669e-06,-3.8398e-05,1.5639e-05,7.8114e-05,-6.585e-05,4.4585e-05,-0.00016447,-0.00011759,4.6774e-05,6.8168e-05,5.3019e-05,0.00012849,4.8e-06,-9.4231e-05,-1.3914e-05
-5.3358e-06,-9.5814e-06,4.5467e-06,6.8868e-05,3.3645e-05,-3.9311e-06,-6.494e-05,-0.00013178,3.8397e-05,0.00022196,8.2598e-05,9.9603e-05,3.3779e-05,6.6012e-06,2.2895e-06
-1.0527e-05,-7.4636e-06,1.0163e-05,2.7132e-05,8.0923e-06,3.4338e-06,-5.1686e-05,-0.00010178,8.3159e-05,5.3254e-05,8.4809e-05,0.00012076,5.8683e-05,-3.9201e-05,1.7592e-05
-2.9847e-05,-3.16e-06,-9.6317e-06,5.0331e-05,-2.2e-05,-4.4812e-05,7.7814e-06,-0.00022851,4.7808e-05,0.00014485,0.00016579,-0.00010864,0.00014968,-7.607e-06,-7.5424e-05
-7.2667e-05,-3.5233e-05,3.0594e-05,-6.4403e-05,-3.4289e-05,4.6171e-05,-2.7434e-06,-5.6253e-05,8.6719e-05,-4.0075e-06,1.8068e-05,-5.6634e-05,-2.6213e-05,2.1212e-05,8.6123e-06
-5.5735e-06,-9.3775e-06,3.9488e-06,1.3748e-05,1.0423e-05,-1.5946e-05,0.00014849,5.7804e-05,0.0002067,7.0258e-05,5.474e-05,-1.1332e-05,1.3875e-05,-3.323e-05,-5.5707e-05
1.4726e-05,6.983e-05,0.00012426,-5.7301e-05,2.1621e-05,8.3078e-05,-5.6644e-05,3.0849e-05,0.00016124,4.9024e-05,9.3625e-06,3.7825e-05,6.4136e-05,-1.1925e-05,5.1311e-05
3.2081e-05,-3.7827e-05,-1.7144e-05,6.575e-05,3.8536e-05,-0.00018646,-2.0643e-05,0.00038132,-0.00024174,0.00012767,0.00018813,-5.254e-05,-5.0873e-05,-8.0498e-05,-2.8403e-05
-2.0923e-05,-3.581e-05,-4.9774e-05,-4.5521e-05,-2.4946e-05,-4.2113e-05,-1.4289e-05,-4.3372e-05,-4.9989e-05,-1.8242e-05,-1.1139e-05,-7.0937e-05,8.5281e-05,-2.5423e-05,-9.4293e-06
5.1503e-05,-2.9338e-05,3.5627e-05,-1.7604e-05,2.4356e-05,0.00010682,5.3691e-05,-7.6313e-06,0.00018798,9.7128e-06,-7.9072e-05,0.00030246,-1.9874e-06,6.4328e-05,0.00014444
-1.3183e-05,1.4092e-05,2.013e-05,-0.00012203,-0.00012753,0.00018578,8.5857e-05,-7.9866e-05,0.00013521,0.00017822,-0.00010583,-0.0003144,8.9535e-05,-3.3541e-05,9.5997e-05
-5.2767e-05,-1.8735e-05,-3.4221e-05,4.9165e-05,8.2732e-05,-2.485e-05,2.3521e-05,3.7888e-05,-9.3949e-05,-0.00015553,1.907e-05,6.2417e-06,2.1519e-05,5.6328e-05,2.0785e-05
-2.8273e-05,3.0186e-05,3.0162e-05,5.4864e-06,5.3835e-05,4.1155e-05,-4.0487e-05,-3.2773e-05,7.9193e-05,-6.7218e-05,0.00010291,1.4149e-05,5.6522e-05,2.3469e-07,-1.9276e-05
-4.5266e-05,3.9377e-05,-2.1495e-06,-4.0067e-05,3.734e-05,1.4473e-06,2.8861e-05,0.00012227,-0.00013318,-3.3039e-05,0.0001048,4.2882e-05,5.8096e-05,1.8168e-05,2.5789e-05
-8.2629e-05,2.0648e-05,1.0299e-05,-1.3318e-06,1.9921e-05,4.9163e-05,-2.6617e-05,6.6119e-05,-4.9789e-05,-0.0001171,-0.00010565,-3.4666e-05,-8.5367e-05,4.7266e-05,2.4015e-05
-2.7706e-05,1.7202e-05,7.9479e-06,-8.0523e-05,0.00015893,3.215e-05,6.0581e-05,8.8829e-05,-0.00018956,0.0001028,1.4705e-05,-0.0001003,3.8477e-05,-6.0644e-05,-9.3447e-05
-3.8795e-05,2.7864e-05,-5.3989e-05,-4.5994e-05,-9.6704e-05,-9.1935e-05,-2.105e-05,7.119e-06,-0.00016801,-1.1479e-05,2.7464e-06,-2.5852e-05,-4.3752e-05,-1.1288e-06,-1.5891e-07
-3.092e-05,1.1425e-05,4.5849e-05,-2.821e-05,-9.5172e-05,7.7803e-05,2.1118e-05,-2.8927e-06,8.5606e-05,-5.7717e-05,0.00014966,8.5495e-07,0.00017103,0.00013394,4.2255e-05
-2.5632e-06,-3.6833e-05,-7.5866e-06,-8.6999e-05,-3.0378e-05,-6.0547e-05,-6.1165e-05,3.5735e-06,-3.616e-05,8.15e-06,-3.7185e-05,-4.4785e-05,-0.00010554,1.4119e-06,4.6557e-05
2.5058e-05,1.9617e-05,5.402e-05,-6.7582e-05,-5.3411e-06,2.3128e-05,1.19e-06,7.9077e-05,7.0746e-05,-1.9172e-05,-8.1862e-06,9.9111e-05,1.22e-06,4.3709e-05,6.3445e-05
-3.0885e-06,-4.2394e-06,1.9431e-05,-7.1605e-05,-3.6692e-05,5.5898e-05,-0.00022526,5.2061e-06,-9.4939e-05,-8.3599e-05,-4.6196e-05,0.0001593,-7.0805e-05,-3.621e-05,2.9201e-05
-5.0815e-05,-5.2433e-05,-3.932e-06,-4.7907e-05,2.031e-05,1.4122e-05,-0.00013477,-0.00016915,1.7324e-05,0.00013621,0.00016612,-3.2326e-05,6.5224e-05,-2.3771e-05,5.2296e-05
9.1335e-06,-6.9969e-05,9.6584e-05,-0.00014795,0.00016944,5.7129e-05,-0.00043934,0.00065414,0.00018455,-0.00033539,-0.00033561,0.00051279,-0.00020912,-4.4022e-05,0.00020762
-6.9034e-06,1.1671e-05,-6.5882e-06,3.7562e-05,-0.00011905,7.2137e-05,7.5507e-05,-0.00010723,-4.6733e-05,1.1229e-05,2.6434e-05,0.00014704,2.0739e-05,-2.9441e-05,1.1444e-05
-0.00010526,0.00013277,-3.7452e-05,-0.00012587,-4.1649e-06,5.75e-05,-1.5188e-05,6.0046e-05,-6.1216e-06,-6.0268e-05,3.395e-05,-6.3704e-05,-4.8758e-05,9.8551e-05,-1.9228e-05
2.1013e-05,1.1181e-05,-6.6198e-06,-7.5395e-05,-0.000202,6.3553e-05,0.00015963,-0.00050678,0.00011051,3.8856e-05,8.896e-05,5.0247e-05,7.0414e-05,0.00010205,-2.8905e-06
-3.5536e-05,-5.9164e-05,-2.5498e-05,-3.0007e-06,-9.4932e-05,3.7513e-05,-1.1555e-05,-0.00028306,-1.5991e-06,2.5913e-05,3.1976e-05,3.9002e-05,2.5496e-05,-5.3221e-05,7.0989e-05
3.2932e-05,-2.7755e-05,7.3388e-07,-8.5341e-05,8.966e-05,-1.2002e-05,-9.2304e-05,0.00032257,0.0001495,-0.00016246,-0.00034425,9.2881e-05,-6.537e-05,-3.84e-05,-4.0255e-05
-1.7048e-05,1.2844e-05,-5.4702e-05,2.6785e-05,3.4843e-05,-2.9363e-05,9.1103e-05,3.0437e-05,8.6383e-05,8.0593e-05,3.9574e-05,-0.00015253,2.2242e-05,7.9118e-05,-2.9088e-05
1.4944e-05,3.2047e-06,5.1033e-05,0.00022657,8.8606e-05,-2.841e-05,-2.9592e-05,-0.00010174,0.00016235,0.00011544,0.00016694,-0.00013687,0.00012452,3.3505e-05,2.9246e-05
1.9507e-05,3.6927e-06,2.0433e-06,-4.484e-05,7.3615e-05,-8.6599e-05,5.1723e-06,2.5252e-05,-7.3704e-05,-3.6702e-05,-0.00017105,-8.9698e-05,-4.1567e-05,-5.7522e-05,-2.7547e-05
-4.9931e-05,-6.3164e-05,-6.7251e-05,2.7995e-05,6.7631e-05,-8.6694e-05,-7.4157e-05,9.7479e-05,-9.4334e-06,-4.6871e-05,-0.00013037,-9.9275e-05,8.0653e-07,-2.0688e-05,2.3264e-05
2.741e-05,8.7332e-05,-4.4759e-05,-7.5161e-05,0.00011991,-1.997e-05,1.2992e-05,0.00026882,0.00015204,5.972e-05,-7.9807e-05,-0.00010877,-1.6034e-05,4.4521e-05,-1.5243e-05
1.4884e-05,7.3854e-06,5.2454e-05,1.2461e-06,-7.8963e-05,0.00013181,5.4898e-05,6.6431e-05,0.00023192,6.6493e-05,-3.1653e-05,9.7312e-05,3.1276e-05,1.8219e-05,5.6139e-05
-3.9553e-06,9.2883e-05,-2.3564e-05,-8.2762e-05,9.1448e-05,-5.0591e-05,0.00013733,0.0002705,3.4842e-05,-3.6865e-05,-2.5695e-05,-1.142e-05,-0.00013164,5.2791e-05,-3.7085e-05
1.8619e-05,-6.5388e-05,4.9081e-06,3.536e-05,3.3636e-05,-4.9647e-05,1.9253e-05,8.9657e-05,9.7821e-05,9.1794e-05,-9.9929e-05,1.3568e-05,2.5721e-05,-2.2069e-05,5.9618e-05
4.9403e-05,4.8429e-08,1.1789e-05,3.019e-05,7.5964e-05,-1.5263e-05,-3.4489e-06,0.00034142,2.5881e-05,-6.3128e-05,-0.00020956,2.5906e-05,-5.7105e-05,-5.9389e-05,7.4574e-06
-1.1524e-05,-9.1932e-05,9.3199e-05,-6.7557e-05,-2.2026e-05,-1.2774e-05,9.0827e-07,7.5172e-05,0.00014241,7.6978e-05,-2.4203e-07,0.00019154,5.7602e-05,-3.3921e-05,0.00012932
-9.9665e-06,-1.6138e-05,-3.2885e-05,8.3433e-05,1.9522e-05,-1.0362e-05,4.0619e-05,9.7468e-06,3.3923e-05,6.6395e-05,3.586e-05,-2.8025e-05,6.4882e-05,2.6684e-05,-6.5031e-05
-3.9543e-05,-1.6361e-05,2.8169e-05,-0.00011069,6.6808e-05,3.2773e-05,8.467e-05,8.3262e-05,3.6131e-05,-4.4751e-05,9.1773e-05,9.4824e-05,1.9029e-05,9.0841e-06,2.0712e-05
-5.2527e-06,-2.0033e-06,-3.3714e-07,2.1232e-05,7.0648e-05,-5.6105e-05,6.8635e-05,0.00013226,-9.559e-05,-1.5088e-05,1.2446e-05,-9.335e-05,-2.2387e-05,-4.3165e-05,-6.0055e-05
-1.6286e-05,0.0001397,-4.234e-05,-2.1948e-05,0.0001561,-6.8006e-05,-2.5205e-05,0.00018477,3.0439e-05,2.4051e-05,0.00018997,-0.00013814,7.6622e-05,0.00017566,-5.0108e-05
-1.0827e-05,-9.397e-06,1.0502e-05,5.1139e-06,-8.0317e-06,-6.0743e-05,9.9214e-05,2.6656e-05,-9.0593e-05,5.8376e-05,-5.6627e-05,-5.6008e-05,4.651e-06,-3.3055e-05,-5.5762e-05
-5.4087e-07,-1.1452e-05,3.2177e-05,-7.7579e-06,0.00014479,-1.1586e-06,6.3573e-05,-0.00011256,1.1784e-05,5.1261e-05,-6.9909e-05,-4.9824e-05,-3.5787e-05,-3.3375e-05,-2.1465e-05
-2.2436e-06,3.7281e-06,-2.4192e-05,-2.7002e-05,-4.3921e-06,-4.7773e-05,2.8066e-05,0.00014626,-0.00018557,1.8927e-05,-3.8704e-05,-6.6388e-05,-9.1903e-05,-6.4582e-05,-2.4003e-05
2.5439e-06,-1.5055e-05,2.9942e-05,-1.4892e-05,-2.0843e-06,3.2815e-05,-3.8494e-06,-2.4126e-06,0.0001121,7.2597e-06,-6.4179e-05,2.0452e-06,2.2912e-05,-4.6771e-06,3.3277e-05
-1.8517e-05,-9.0807e-05,7.5856e-05,-5.8167e-05,-7.6689e-05,-3.0547e-07,-9.3343e-05,-4.5632e-05,2.8562e-05,-6.1657e-05,-0.00011586,9.3542e-05,-8.4713e-06,-3.3336e-05,0.00012362
